regiao,estado,latitude,longitude,dataColeta,valorVenda
SE,MG,-19.62422669999997,-43.223543,01/07/2020,4.479
NE,RN,-5.8312468,-35.2121475,17/02/2021,5.19
SE,RJ,-22.95522779999997,-43.3549462,09/03/2021,5.999
N,RR,2.820699200000025,-60.6737197,02/03/2021,5.01
S,PR,-25.51887599999997,-49.32771749999999,06/01/2020,4.189
SE,SP,-22.65087349999997,-50.4253063,06/06/2021,5.899
CO,MS,-20.77553619999997,-51.7007431,19/10/2021,6.499
NE,PE,-8.0932553,-35.2573938,15/01/2020,4.26
SE,SP,-23.72517839999997,-46.574375,07/12/2020,4.299
S,PR,-24.93057919999997,-53.4453134,15/02/2022,6.62
SE,RJ,-22.7413271,-43.5220989,13/01/2020,4.899
SE,RJ,-21.5129197,-41.073496,20/12/2021,7.279
SE,SP,-23.5220845,-46.7777427,29/12/2020,4.099
SE,SP,-23.98986159999997,-46.4012152,19/02/2020,4.599
NE,PE,-8.063543399999977,-34.90663129999999,20/02/2020,4.089
SE,SP,-22.96428879999997,-47.00643820000001,12/01/2022,6.29
CO,GO,-16.22997539999998,-47.93939589999999,19/02/2020,4.399
SE,SP,-23.60180329999998,-46.5568566,18/01/2022,6.43
SE,SP,-22.9351294,-46.8849247,08/07/2021,5.399
SE,SP,-23.54127129999997,-46.2460703,25/04/2022,7.09
NE,PE,-7.990962699999973,-38.2991353,12/01/2022,6.59
NE,AL,-9.65096,-35.73249819999999,19/10/2020,4.899
S,SC,-27.57385789999998,-48.5270433,02/12/2021,6.659
S,RS,-29.69132509999998,-51.13964980000001,19/05/2022,6.52
SE,MG,-18.9280166,-48.2483635,17/01/2022,6.89
S,RS,-29.16834689999997,-51.18849290000001,14/12/2021,7.219
SE,RJ,-22.9142967,-43.0910986,28/02/2021,5.899
CO,GO,-13.4171613,-49.1347813,06/05/2020,3.995
N,TO,-5.169446799999974,-47.31508700000001,19/01/2021,4.889
S,PR,-24.0320847,-52.3886838,08/06/2022,6.89
NE,BA,-7.287712899999974,-38.40323410000001,21/04/2020,3.78
NE,RN,-5.835261199999975,-35.22537119999999,23/02/2022,6.85
NE,PI,-5.106287699999975,-42.7682667,16/03/2022,8.26
SE,MG,-18.60371279999998,-46.51515329999999,09/03/2020,4.748
SE,SP,-22.64524049999998,-50.4184999,22/08/2021,5.999
CO,GO,-16.65944899999997,-49.2270044,09/11/2021,7.24
S,SC,-26.884585,-48.6918946,27/05/2021,5.369
SE,RJ,-22.84752039999998,-43.30745659999999,07/12/2020,5.099
SE,SP,-21.99744599999998,-47.91427899999999,27/12/2021,6.549
SE,RJ,-22.1991989,-42.5116959,08/07/2020,4.189
NE,BA,-9.436358499999974,-38.2030866,23/09/2021,6.259
S,SC,-28.69814289999997,-49.3998764,20/01/2022,5.97
N,AC,-7.628680600000001,-72.651472,20/01/2022,7.57
CO,MT,-16.47551539999997,-54.61304139999999,27/04/2021,5.499
S,SC,-26.884585,-48.6918946,03/05/2021,5.179
SE,MG,-19.8135046,-43.98240759999999,05/05/2020,3.795
CO,MT,-15.57470369999997,-56.0760652,20/07/2021,5.97
SE,SP,-23.07765209999997,-47.2071293,16/02/2022,6.29
S,RS,-29.1686471,-51.1603777,22/01/2020,4.799
SE,SP,-21.5841948,-48.8070527,15/04/2020,3.8
SE,SP,-21.4801864,-51.5279858,27/02/2020,4.29
NE,SE,-10.8888893,-37.1457924,28/03/2022,7.59
SE,MG,-22.23391879999997,-45.9307622,17/06/2020,4.259
SE,SP,-22.6427674,-47.1886253,23/03/2020,4.09
CO,MS,-20.4320519,-54.6475456,18/04/2022,6.85
NE,PE,-7.928085899999999,-36.1273805,05/05/2020,3.999
S,PR,-25.396758,-49.23259909999999,23/06/2020,3.999
SE,SP,-22.74031989999997,-47.3223913,02/01/2020,4.355
SE,SP,-22.88961999999997,-47.0603797,13/06/2022,6.59
SE,SP,-23.02051849999998,-45.5222101,14/04/2021,5.099
SE,RJ,-22.91121259999997,-43.2168515,05/01/2021,4.899
N,TO,-11.716427,-49.0736757,13/06/2021,5.75
S,SC,-26.87447309999997,-49.0537363,27/06/2022,7.08
SE,RJ,-21.75207489999998,-41.3225866,11/02/2022,7.39
NE,CE,-4.5816139,-39.0502353,16/05/2022,7.49
NE,BA,-9.398661799999973,-38.2195332,17/05/2022,7.83
SE,SP,-22.92572679999997,-48.4551097,02/04/2020,4.339
SE,SP,-23.5100528,-46.4980474,09/06/2021,5.049
SE,SP,-21.47232199999997,-51.5332079,27/02/2020,4.43
NE,RN,-5.835261199999975,-35.22537119999999,21/09/2021,6.69
SE,SP,-23.49522069999997,-46.4006426,13/05/2020,3.799
S,PR,-24.96326359999997,-53.4500306,28/01/2020,4.43
SE,SP,-22.33219179999998,-49.0859816,01/12/2021,6.43
SE,SP,-23.53740359999998,-46.5584123,05/01/2021,4.299
N,AM,-2.632850399999974,-56.7407151,22/01/2020,4.95
N,AM,-3.050014299999975,-59.9849598,27/06/2022,7.29
SE,MG,-19.5891591,-46.9377149,03/11/2021,7.098
NE,RN,-5.807331599999974,-35.2030975,27/12/2021,6.99
SE,RJ,-22.3759584,-43.1165621,13/08/2020,4.799
NE,BA,-12.1590648,-39.7394919,22/06/2022,7.92
SE,SP,-22.38585379999997,-47.5531638,13/07/2021,5.249
SE,SP,-23.19011879999998,-46.8906722,21/07/2020,3.799
S,PR,-25.3950997,-49.2379007,30/06/2022,6.59
SE,MG,-19.74260909999997,-47.93154740000001,11/01/2022,6.89
SE,SP,-22.65310319999998,-50.4262727,02/05/2021,4.839
SE,SP,-24.17834799999997,-46.7867382,18/04/2022,7.44
SE,SP,-22.39403109999998,-47.5701958,28/04/2021,5.299
CO,MT,-15.5926761,-56.0916575,09/12/2021,6.799
SE,SP,-23.95548409999997,-46.31865210000001,02/06/2021,5.097
SE,SP,-20.53806999999997,-48.5536385,22/01/2020,4.699
SE,RJ,-22.53293609999997,-44.18800470000001,27/05/2020,4.399
NE,AL,-9.4759932,-35.8236322,11/08/2020,4.349
S,PR,-23.42089849999998,-51.9058187,04/11/2021,6.79
S,SC,-27.61950439999998,-48.65955539999999,23/02/2022,6.59
SE,SP,-20.93131549999998,-48.4995657,31/03/2021,5.099
SE,SP,-23.5408298,-46.4928016,06/01/2021,4.499
SE,SP,-23.11479049999998,-46.5772717,30/09/2021,5.699
S,PR,-23.75827049999998,-53.29716749999999,23/03/2020,4.49
CO,GO,-16.64974009999997,-49.2433772,19/10/2020,4.65
NE,BA,-14.81190959999998,-39.2702488,27/07/2021,6.12
N,AM,-3.134266099999975,-58.43659650000001,27/06/2022,7.99
S,RS,-30.0506259,-52.90933020000001,27/07/2021,5.89
S,SC,-27.62410909999997,-48.6532006,12/01/2021,4.589
NE,PE,-8.232774099999974,-34.97708900000001,25/05/2022,7.19
SE,SP,-22.96428879999997,-47.00643820000001,05/01/2021,4.299
NE,PB,-7.1257135,-34.91895969999999,27/06/2022,7.19
CO,MT,-16.4684396,-54.5807124,27/04/2021,5.399
S,SC,-26.1096669,-49.8035566,17/08/2020,4.299
SE,SP,-22.5468319,-47.3853435,20/05/2020,3.599
SE,MG,-19.4623725,-44.2499745,14/12/2021,6.75
CO,GO,-16.7287216,-49.231569,17/06/2020,3.96
SE,MG,-18.65821169999997,-48.18263650000001,20/10/2021,6.799
N,TO,-11.7164576,-49.0735037,30/05/2022,7.5
S,PR,-26.21726019999998,-52.67359829999999,27/04/2020,3.69
NE,BA,-14.2085649,-42.7686737,22/03/2022,7.74
N,PA,-6.078080899999974,-49.9037708,17/12/2021,7.2
SE,SP,-23.203555,-47.290787,30/11/2021,6.359
SE,SP,-23.6872044,-47.0209369,10/08/2020,3.949
CO,MT,-16.4610105,-54.6269757,17/02/2020,4.729
S,PR,-25.39210189999998,-51.45770369999999,30/07/2020,3.999
SE,MG,-18.92287999999997,-48.2228051,26/04/2022,7.19
NE,BA,-12.69988599999997,-38.3191584,11/08/2020,4.39
CO,GO,-17.884307,-51.713354,28/07/2021,6.18
S,SC,-27.51324619999997,-48.63749379999999,26/01/2021,4.599
SE,RJ,-22.75672409999997,-43.4037181,22/09/2021,6.789
SE,SP,-23.69722709999997,-46.4949107,27/12/2021,6.399
SE,SP,-23.53182049999998,-46.6571984,17/08/2021,5.299
SE,MG,-19.74478769999997,-47.9355043,10/05/2021,5.999
NE,SE,-10.6663094,-37.4062677,02/06/2020,4.299
SE,SP,-23.4938769,-46.5507207,12/04/2022,6.89
S,RS,-29.74494159999997,-52.4264982,27/05/2020,3.859
CO,MT,-15.673455,-56.0438124,02/01/2020,4.479
N,AM,-3.0606702,-59.9910655,28/12/2021,6.59
S,PR,-24.73389039999998,-53.728252,06/09/2021,5.89
SE,RJ,-22.9142967,-43.0910986,23/06/2020,4.499
SE,MG,-20.462496,-45.4359782,07/09/2021,6.459
SE,RJ,-22.87600929999997,-42.9697486,30/04/2020,4.395
CO,MT,-11.85458319999997,-55.5044649,17/08/2020,4.149
S,PR,-25.54455999999998,-49.2049525,15/07/2020,3.999
NE,BA,-12.98836369999997,-38.4690786,18/10/2021,5.95
SE,MG,-21.78557779999997,-46.5717556,01/11/2021,6.897
SE,MG,-19.92139509999997,-43.9625162,22/12/2021,6.755
SE,SP,-22.66890859999997,-50.4106165,05/01/2022,6.59
CO,GO,-16.6647715,-49.2322022,01/04/2021,5.59
CO,GO,-15.7193047,-48.2829105,08/07/2021,6.099
NE,PI,-5.133443899999974,-42.7466375,07/09/2021,6.699
SE,SP,-23.6011667,-46.8576843,21/07/2020,3.799
SE,RJ,-22.3692648,-42.9379458,06/07/2020,4.499
SE,SP,-20.83577269999997,-49.3653714,16/06/2020,3.679
NE,RN,-5.835261199999975,-35.22537119999999,11/05/2021,5.89
SE,RJ,-22.46740999999998,-44.4483068,31/08/2021,6.799
SE,SP,-22.4117999,-50.564682,04/10/2021,5.799
SE,MG,-19.93345769999997,-43.969539,27/02/2020,4.573
SE,MG,-19.51444579999998,-42.61440269999999,13/05/2020,3.996
S,PR,-25.54850899999997,-54.55343740000001,08/12/2021,6.59
S,PR,-25.45603889999997,-49.17623890000001,27/01/2020,4.399
S,RS,-29.3377962,-49.72916499999999,18/05/2020,3.579
SE,RJ,-22.87208609999998,-43.6047928,06/12/2021,7.299
SE,RJ,-22.85180299999998,-42.3674315,27/01/2020,4.998
SE,SP,-22.77015829999997,-45.1599503,08/06/2021,5.599
SE,SP,-23.53068419999997,-47.135366,27/04/2022,6.69
CO,GO,-13.4192419,-49.1432951,23/06/2020,4.099
N,AM,-3.084691099999975,-60.0593513,04/01/2022,6.59
NE,PE,-7.913838199999974,-34.8209513,09/02/2021,4.85
SE,RJ,-22.80027759999997,-43.4132524,04/04/2022,7.47
S,PR,-25.40731489999997,-49.2708218,27/04/2020,3.279
SE,MG,-21.21076679999998,-43.7497981,05/09/2021,6.369
SE,SP,-22.81004789999997,-47.2710368,02/02/2021,4.297
SE,SP,-23.95027599999997,-46.3221093,06/04/2020,3.899
NE,MA,-2.505954299999975,-44.2255633,28/10/2020,4.189
SE,RJ,-22.2399388,-43.6947808,16/11/2021,7.899
CO,GO,-16.73172279999998,-49.23675249999999,08/03/2022,6.99
SE,SP,-23.94286389999997,-46.39469570000001,06/01/2020,4.425
NE,CE,-3.771168899999974,-38.56155529999999,14/03/2022,7.69
NE,RN,-5.8256343,-35.238198,08/01/2020,4.84
SE,MG,-20.91293669999997,-46.963738,24/06/2020,4.548
SE,SP,-23.52365199999998,-46.2020777,26/01/2021,4.379
NE,RN,-5.8765602,-35.2237069,04/08/2020,4.63
NE,CE,-3.810701199999975,-38.4933064,27/06/2021,5.39
SE,SP,-22.73422629999997,-47.3718397,27/07/2020,3.989
S,PR,-25.49899169999998,-49.16560399999999,15/07/2021,5.499
N,RO,-8.764680199999974,-63.8716627,01/06/2020,3.85
S,SC,-28.4794792,-48.77207079999999,27/01/2020,4.399
S,RS,-29.17386539999997,-51.1702106,18/01/2021,4.799
SE,SP,-23.58321789999998,-48.03785750000001,05/01/2022,6.09
SE,SP,-23.46657669999997,-46.4201713,18/01/2021,4.249
CO,MT,-15.59752819999997,-56.0993017,13/04/2020,4.079
N,AC,-9.937112399999975,-67.8247188,02/06/2021,6.24
SE,MG,-19.7742287,-47.92242239999999,23/05/2022,7.49
SE,MG,-16.3875951,-46.8983901,13/01/2022,6.99
N,AP,0.0939959,-51.0618969,23/11/2020,3.85
SE,SP,-23.0325027,-46.97842319999999,19/08/2021,5.587
S,SC,-27.09091099999997,-52.60298429999999,10/02/2020,4.399
S,RS,-30.05596899999998,-51.1649728,29/09/2021,6.269
NE,BA,-16.4367724,-39.0801908,22/01/2020,5.199
SE,SP,-23.0209667,-45.5487645,26/03/2020,4.099
SE,RJ,-21.8771469,-42.6712451,24/06/2020,4.695
SE,RJ,-21.3719572,-41.0746794,07/06/2022,7.99
NE,SE,-10.89126169999997,-37.6826662,09/03/2020,4.38
S,PR,-24.94183089999997,-53.4550788,16/11/2020,4.28
NE,PE,-8.116863099999975,-35.29699970000001,19/10/2021,6.29
NE,RN,-5.849284599999974,-35.1786945,18/11/2020,4.89
SE,SP,-23.60180329999998,-46.5568566,06/07/2020,3.799
N,AM,-2.980259999999974,-59.9900859,18/02/2020,4.69
SE,SP,-20.54936029999998,-48.56014709999999,11/03/2020,3.999
N,PA,-2.423583399999975,-54.7010793,10/03/2020,4.65
S,PR,-25.37804599999998,-51.44906690000001,13/10/2021,6.249
CO,DF,-15.8703121,-48.0302695,14/04/2021,5.799
SE,MG,-18.9222835,-48.27567440000001,15/03/2022,7.39
NE,AL,-9.637672099999975,-35.7331724,15/02/2021,4.99
S,RS,-29.93877159999998,-51.0837289,03/02/2020,4.659
NE,BA,-14.79218709999997,-39.0483432,29/03/2022,7.85
SE,MG,-18.64904759999997,-48.1884746,08/12/2021,6.979
SE,SP,-23.53764699999998,-47.4657107,02/06/2021,5.299
S,RS,-29.99967749999997,-51.0558873,08/12/2021,7.199
NE,CE,-3.657690099999975,-40.3613179,20/04/2022,7.99
SE,SP,-21.66977889999998,-49.7486967,21/06/2021,5.659
CO,MS,-22.5176147,-55.7127177,01/06/2022,7.39
S,RS,-29.710997,-52.4358306,11/03/2020,4.559
CO,MT,-15.61669859999997,-56.1109804,22/06/2020,3.877
NE,AL,-9.4759932,-35.8236322,30/03/2020,4.499
CO,GO,-18.14408869999997,-47.9097891,21/07/2020,4.23
S,PR,-25.53404419999997,-54.58564440000001,24/02/2020,4.59
SE,SP,-22.3076348,-49.0211225,08/12/2021,6.399
SE,SP,-22.56559989999997,-47.3994747,30/01/2020,4.359
S,RS,-30.01118399999998,-51.1307588,06/09/2021,6.369
SE,RJ,-22.54604259999998,-44.1641346,26/08/2021,6.599
CO,MS,-22.22716909999997,-54.8048898,13/06/2022,6.95
NE,RN,-5.835261199999975,-35.22537119999999,04/01/2022,6.99
S,PR,-23.75940999999998,-53.3200848,17/02/2021,4.82
SE,MG,-20.4806665,-43.8231646,08/06/2022,7.69
NE,PE,-7.988584899999999,-38.2834635,06/04/2020,3.88
CO,GO,-15.52640329999998,-47.3362073,24/05/2022,7.78
SE,SP,-22.4135057,-46.9525829,10/11/2021,6.499
SE,SP,-23.55557529999997,-46.56546,27/01/2021,4.699
SE,SP,-23.61230769999997,-46.61771029999999,08/12/2020,4.399
SE,SP,-23.52189149999997,-46.5200453,27/10/2020,3.899
SE,SP,-23.59716869999998,-46.7587583,29/01/2020,4.399
SE,SP,-22.42338359999997,-47.5641488,25/11/2020,4.299
S,PR,-23.6395542,-52.5746195,15/07/2020,4.09
SE,RJ,-22.4608744,-44.45003750000001,08/04/2021,6.199
N,AM,-3.1494853,-58.43624130000001,20/12/2021,6.79
S,RS,-29.63285579999998,-50.9997534,12/04/2022,6.56
SE,SP,-23.50313009999997,-46.34779869999999,19/05/2021,5.099
NE,PE,-7.864937399999975,-34.9060243,08/07/2020,3.999
SE,SP,-23.5272854,-46.5005116,07/07/2021,5.349
NE,RN,-5.838354699999974,-35.2504103,20/10/2021,6.949
SE,RJ,-22.87543389999997,-43.44909500000001,23/03/2020,4.699
SE,SP,-23.21866839999997,-46.834363,12/05/2020,3.499
N,RO,-8.7642317,-63.9011215,22/06/2020,4.079
SE,RJ,-22.80008759999997,-43.4106046,24/06/2020,4.797
SE,SP,-15.73685919999998,-46.6342497,30/11/2021,6.279
S,PR,-25.38690719999997,-49.2083653,22/09/2021,5.999
S,RS,-29.1723439,-51.1846843,19/04/2021,5.799
SE,SP,-21.58043129999998,-45.187885,22/01/2020,4.599
S,PR,-25.37880839999998,-49.18361460000001,11/01/2021,4.199
S,RS,-29.8436994,-51.1471185,09/06/2020,3.489
NE,PE,-8.107863699999974,-34.9995262,17/05/2021,5.45
SE,SP,-20.27480339999997,-50.5451607,29/06/2020,4.099
SE,MG,-19.46894489999998,-42.54924330000001,03/05/2021,5.799
S,RS,-30.0904909,-51.0101626,25/08/2021,6.299
S,RS,-29.72420719999997,-52.43658869999999,15/06/2021,5.979
SE,SP,-23.50429949999997,-47.47221,06/05/2021,5.299
N,AC,-10.02862329999997,-67.7889933,21/12/2021,6.989
NE,SE,-10.6892728,-37.4266122,13/05/2020,3.6
CO,MT,-16.43751299999997,-54.6754449,21/07/2021,5.659
S,PR,-26.22142119999997,-51.0854599,02/08/2021,5.83
NE,PE,-8.882800299999973,-36.4665037,28/06/2022,7.29
SE,SP,-22.4232313,-50.5721275,11/10/2021,5.89
SE,RJ,-22.81415619999997,-43.2105873,24/02/2020,4.899
SE,RJ,-22.49002299999997,-44.0900679,29/01/2020,5.399
SE,SP,-22.4049737,-47.5588688,12/10/2021,6.299
SE,SP,-21.2329289,-50.4380838,21/09/2021,5.999
SE,SP,-21.9992824,-47.9000279,31/03/2022,6.92
SE,MG,-21.21076679999998,-43.7497981,13/09/2021,6.369
SE,SP,-23.12059749999998,-46.5538548,09/06/2021,5.599
SE,RJ,-22.82209239999997,-43.3991605,29/06/2022,7.39
S,PR,-25.38311509999998,-51.45840210000001,02/03/2022,5.89
N,TO,-10.7174298,-48.3856814,05/03/2020,4.599
SE,SP,-23.4848413,-46.54290030000001,15/02/2022,6.19
SE,SP,-22.2874083,-48.55499529999999,03/11/2021,6.399
CO,DF,-15.8086236,-48.12570590000001,05/01/2021,4.539
S,PR,-24.94072409999998,-53.47572059999999,08/02/2021,4.77
SE,SP,-23.5667314,-46.5096438,11/02/2020,4.289
SE,RJ,-22.73740829999998,-43.4679728,28/04/2020,4.418
S,RS,-30.09810959999999,-51.2313595,01/06/2022,6.76
SE,SP,-22.34834419999997,-47.3708795,09/06/2020,3.895
SE,ES,-20.64133209999997,-40.4789504,28/07/2020,4.39
S,PR,-25.396758,-49.23259909999999,27/10/2021,6.499
SE,MG,-19.5695593,-45.21442649999999,11/08/2020,4.449
S,SC,-27.5914267,-48.5406086,06/01/2021,4.379
NE,BA,-12.90717859999998,-38.3452612,30/05/2022,7.29
SE,SP,-23.5406198,-47.4667475,08/01/2020,4.299
S,SC,-27.48969129999997,-48.6528662,30/03/2021,5.449
SE,RJ,-22.75786899999997,-43.43504979999999,21/02/2022,6.89
NE,AL,-9.389802,-37.9955032,18/03/2020,4.8
SE,MG,-20.8884147,-45.2618568,21/03/2022,7.49
SE,SP,-22.15796599999998,-47.3915936,11/08/2020,3.799
N,TO,-11.7318353,-49.0469521,26/04/2021,5.69
SE,SP,-23.49784559999997,-46.3958199,09/03/2021,4.849
NE,MA,-2.481159299999975,-44.2151362,06/04/2020,3.899
SE,SP,-23.50383339999997,-47.4425307,19/07/2021,5.459
S,RS,-28.40021069999997,-54.53779169999999,25/03/2020,4.69
NE,SE,-10.92795019999997,-37.6438918,03/05/2022,7.27
SE,RJ,-22.2985578,-42.5279594,24/01/2022,7.49
SE,SP,-22.34801259999998,-49.0552155,07/07/2020,3.999
CO,GO,-16.7139022,-49.2530349,28/10/2021,7.27
SE,MG,-21.54288739999998,-42.6568638,03/02/2020,4.849
SE,SP,-22.3272123,-49.0425741,31/08/2021,5.57
SE,SP,-23.53614999999997,-46.6388147,16/11/2021,6.499
NE,RN,-5.7983179,-35.2371143,07/04/2020,4.25
NE,PE,-8.114617199999973,-35.26862949999999,06/04/2021,5.39
S,PR,-24.95487869999997,-53.4500306,01/07/2021,5.39
SE,RJ,-22.5036035,-43.1862179,08/06/2020,4.699
S,RS,-32.0465407,-52.13285279999999,02/09/2021,6.299
NE,CE,-3.648201099999974,-38.6177564,27/04/2022,7.19
SE,SP,-23.18509429999997,-46.8858353,27/06/2021,5.199
S,RS,-31.32854289999998,-54.08126739999999,26/04/2021,6.663
SE,SP,-23.5863688,-46.5576728,07/09/2021,5.789
SE,ES,-19.36722289999997,-40.055044,05/07/2021,5.79
SE,SP,-22.94136469999997,-45.4617635,30/12/2021,6.099
SE,SP,-21.5883679,-48.8108234,08/03/2022,6.49
SE,RJ,-22.8780315,-42.3401092,18/05/2022,8.28
NE,CE,-3.682350799999975,-40.3464146,14/07/2020,4.199
SE,SP,-22.86939939999997,-47.20177289999999,24/02/2021,4.849
NE,BA,-9.436358499999974,-38.2030866,08/11/2021,6.959
SE,RJ,-22.91658839999997,-43.2403448,03/08/2020,4.798
N,PA,-4.2532721,-55.98320289999999,24/01/2022,6.75
SE,SP,-23.2665528,-47.2783385,08/03/2021,4.999
CO,GO,-16.0720953,-47.98273630000001,20/12/2021,6.699
SE,SP,-22.23035299999997,-49.9652053,26/01/2021,4.379
S,SC,-26.4803491,-49.0813966,08/04/2022,6.69
S,RS,-30.07811619999998,-51.0848355,01/02/2022,6.37
S,PR,-25.3972723,-51.4667113,23/03/2020,4.25
S,PR,-25.08856709999997,-50.08865369999999,01/07/2020,3.679
SE,SP,-20.543821,-48.5602944,22/01/2020,4.299
N,AC,-10.02862329999997,-67.7889933,25/10/2021,6.63
S,PR,-24.94183089999997,-53.4550788,18/03/2020,4.48
SE,SP,-22.1802725,-49.9677756,10/01/2022,6.09
SE,SP,-23.94286389999997,-46.39469570000001,01/02/2022,6.19
S,RS,-28.26446099999997,-52.384771,05/01/2022,6.36
NE,BA,-14.78490119999998,-39.2715553,01/09/2021,6.33
SE,SP,-21.97806739999998,-46.77701940000001,09/11/2021,6.199
SE,MG,-19.9561925,-44.1303974,14/02/2022,6.87
S,SC,-27.5920957,-48.5458995,15/12/2021,6.369
S,RS,-29.73285559999997,-51.1496308,10/02/2020,4.699
S,PR,-25.3715735,-49.2002375,26/04/2022,7.37
S,RS,-29.93596879999996,-51.1759052,02/11/2021,6.939
NE,PI,-5.094532999999974,-42.7809579,22/12/2020,4.599
SE,SP,-23.18844569999997,-45.8736261,22/06/2022,6.79
SE,SP,-22.5870792,-47.3751302,18/02/2020,4.399
SE,SP,-23.63218999999997,-46.5736111,13/12/2021,6.799
N,RO,-12.72483909999997,-60.1354048,24/06/2021,5.699
N,PA,-3.198604299999975,-52.2021588,15/01/2020,5.03
SE,SP,-23.5872086,-46.5688577,19/04/2022,7.19
NE,BA,-12.9388453,-38.4744786,17/01/2022,6.51
SE,SP,-21.4717544,-47.00769349999999,01/04/2020,4.259
SE,SP,-23.03838039999997,-45.08599530000001,11/08/2020,3.949
SE,MG,-18.92422309999997,-48.2649589,18/05/2022,7.29
SE,RJ,-22.67502939999997,-43.2851824,01/12/2020,4.899
SE,SP,-22.95074239999997,-46.54278069999999,11/03/2020,4.099
SE,SP,-21.97303059999997,-46.7826692,28/03/2021,5.399
CO,GO,-12.39583939999997,-48.8560384,16/03/2020,4.699
N,TO,-10.1490241,-48.2749576,23/03/2022,7.48
S,SC,-27.55379279999998,-48.6196187,05/01/2021,4.549
SE,SP,-23.6926142,-46.5853757,21/02/2022,6.09
SE,RJ,-22.9899866,-44.2428667,22/12/2021,7.499
S,RS,-29.93492619999997,-51.0442094,04/01/2021,4.599
SE,SP,-21.98992029999998,-47.4204575,26/07/2021,5.699
S,PR,-25.38182399999998,-51.5102846,20/05/2020,3.599
SE,SP,-23.5374001,-46.8354577,25/11/2020,4.299
S,RS,-29.16877539999997,-51.52024489999999,06/04/2022,6.98
SE,MG,-16.35486089999997,-46.8961349,03/11/2021,7.549
S,SC,-27.0207402,-51.1428367,09/03/2020,4.41
NE,BA,-12.92380599999997,-38.4523836,22/06/2022,7.92
S,RS,-30.89077049999997,-55.4885588,02/03/2022,6.89
CO,MS,-20.77464329999997,-51.6986794,20/05/2020,3.988
NE,MA,-2.505954299999975,-44.2255633,29/12/2020,4.59
S,PR,-24.94188549999997,-53.45949779999999,04/02/2020,4.59
SE,RJ,-22.85418779999998,-43.7721092,01/04/2020,4.899
SE,SP,-23.5434993,-46.6657058,29/06/2020,4.199
SE,SP,-21.67834689999997,-49.74986339999999,17/08/2020,3.999
CO,GO,-16.74582079999998,-49.2835078,15/02/2022,6.69
SE,RJ,-22.78612179999998,-43.322984,07/06/2022,7.49
SE,SP,-20.26404599999997,-50.5431012,06/09/2021,5.999
SE,SP,-20.77077749999997,-49.3912037,07/04/2022,6.77
SE,SP,-22.40843469999997,-50.5734612,07/07/2020,3.879
N,AM,-3.117678699999974,-58.4293577,03/01/2022,6.79
NE,BA,-14.2085649,-42.7686737,30/11/2021,6.858
SE,RJ,-22.53336659999997,-43.2001832,01/03/2022,7.69
SE,MG,-20.0111997,-48.9228016,19/05/2022,7.69
N,PA,-1.329687,-48.3738715,09/12/2021,6.41
SE,SP,-23.52086019999997,-46.5821092,09/12/2021,6.159
CO,GO,-16.33732509999997,-48.92948149999999,30/03/2022,7.39
SE,SP,-23.193648,-46.8047036,24/06/2020,3.899
SE,RJ,-21.3719572,-41.0746794,26/07/2021,6.39
SE,SP,-23.3039149,-45.9607471,29/03/2021,4.999
N,AM,-2.974729899999974,-60.0156697,22/11/2021,6.59
SE,MG,-19.52236369999997,-42.634985,13/02/2020,4.699
SE,MG,-17.85736999999997,-41.5147593,11/03/2020,4.897
SE,SP,-23.55884629999997,-46.6153437,10/05/2022,6.99
NE,PI,-5.125214199999975,-42.7956396,29/09/2021,6.699
SE,SP,-22.94558489999998,-46.9802502,19/05/2021,5.299
N,TO,-11.7164576,-49.0735037,07/02/2022,6.89
NE,PE,-7.864974099999974,-34.9057128,13/12/2021,6.599
NE,BA,-11.54018499999997,-37.5354237,15/07/2020,4.35
NE,PE,-7.564617299999999,-35.0166543,30/11/2021,6.47
S,PR,-23.31763359999998,-51.15302730000001,16/03/2020,4.39
CO,GO,-13.4126377,-49.1265649,20/05/2020,3.999
S,PR,-26.07414759999998,-53.04752159999999,26/02/2020,4.39
CO,GO,-16.32204879999998,-48.95573750000001,28/07/2020,4.299
SE,RJ,-22.7787811,-43.2858577,20/10/2021,6.899
S,RS,-28.63515849999997,-53.59738129999999,23/07/2021,6.149
NE,PI,-2.918548099999975,-41.7506694,02/01/2020,4.599
SE,SP,-23.5499269,-47.0798981,12/02/2020,4.259
N,RR,2.831029,-60.68438879999999,09/06/2020,3.57
SE,RJ,-22.5194105,-43.1880338,29/03/2021,6.099
SE,SP,-22.66890859999997,-50.4106165,20/02/2020,4.499
SE,SP,-23.57589639999998,-47.45780609999999,19/10/2021,5.899
SE,MG,-18.97038989999998,-49.46942740000001,03/08/2020,4.399
SE,SP,-22.72538319999997,-47.671841,23/05/2022,6.74
SE,SP,-23.6106567,-46.7739517,27/02/2020,4.399
SE,SP,-22.85006939999997,-47.2160054,17/02/2020,4.299
SE,SP,-22.66393569999997,-50.43189359999999,08/12/2020,4.489
SE,SP,-23.63136819999997,-46.5344873,28/06/2021,5.099
S,RS,-31.750053,-52.3122063,25/05/2021,6.099
CO,MT,-15.61328039999997,-56.0790672,24/03/2020,4.599
NE,PE,-8.144035499999973,-34.91808520000001,05/05/2020,3.699
SE,SP,-23.5250382,-47.4268291,30/04/2020,3.599
S,SC,-27.59621739999998,-48.5742337,28/12/2021,6.658
